source,listing_id,category,url,title,price_vnd,price_raw,area_m2,area_raw,bedrooms,toilets,furniture,city,district,ward,location_raw,posted_date,scraped_at,price_month_vnd,price_unit_status,district_analysis,scope_flag,duplicate_group_id,area_analysis_m2,bedrooms_analysis,toilets_analysis,quality_flags,scope_decision,price_decision,area_decision,review_note,reviewer,review_status,exclusion_reason,include_price,include_ppm2,price_million,price_per_m2,log_price,log_area,furniture_analysis,furniture_origin,toilets_origin,area_band,bedroom_group,split_group
alonhadat,alo_16631603,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-nguyen-thai-hoc-50m2x4t-mt-4m-thong-san-cau-thang-wc-cuoi-nha-kd-sach-16631603.html,"Cho thuê nhà MP Nguyễn Thái Học 50m2x4T, MT 4M, Thông sàn, Cầu thang wc cuối nhà, KD sạch",32000000,Giá: 32 triệu / tháng,200.0,200.0,,,,Hà Nội,Ba Đình,Ngọc Hà,Phố Nguyễn Thái Học - Phường Ngọc Hà - Hà Nội,2026-09-18,2026-09-19,32000000.0,monthly_verified,Ba Đình,suspicious,,200.0,,,scope_suspicious,unresolved,,,"CSV context is insufficient to establish residential/commercial use, whole-room/shared-place rental or the correct category. Excluded from the main set; included in scope sensitivity checks only if the price is valid.",Codex — reviewed titles and CSV fields; original webpages not verified,pending,scope_pending,False,False,32.0,160000.0,17.281246460764002,5.298317366548036,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_16631603
alonhadat,alo_16638988,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-dien-bien-phu-220m2-su-dung-10m-mat-tien-gia-thue-110tr-hop-ngan-hang-16638988.html,"Cho thuê nhà MP Điện Biên Phủ, 220m2 Sử dụng, 10M Mặt tiền, Giá thuê 110tr, Hợp Ngân Hàng",110000000,Giá: 110 triệu / tháng,220.0,220.0,,,,Hà Nội,Hoàn Kiếm,Cửa Nam,Đường Điện Biên Phủ - Phường Cửa Nam - Hà Nội,2026-09-18,2026-09-19,110000000.0,monthly_verified,Hoàn Kiếm,normal,,220.0,,,,,,,,,not_required,,True,False,110.0,500000.0,18.51599092375669,5.393627546352362,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_16638988
alonhadat,alo_16639250,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-doan-tran-nghiep-243m2-dien-tich-lo-goc-2-mt-30m-thong-san-vi-tri-dep-16639250.html,"Cho thuê nhà MP Đoàn Trần Nghiệp, 243m2 Diện tích, Lô góc 2 MT 30M, Thông sàn, Vị trí đẹp",375000000,Giá: 375 triệu / tháng,243.0,243.0,,,,Hà Nội,Hai Bà Trưng,Hai Bà Trưng,Phố Đoàn Trần Nghiệp - Phường Hai Bà Trưng - Hà Nội,2026-09-18,2026-09-19,375000000.0,monthly_verified,Hai Bà Trưng,suspicious,,243.0,,,scope_suspicious,unresolved,,,"CSV context is insufficient to establish residential/commercial use, whole-room/shared-place rental or the correct category. Excluded from the main set; included in scope sensitivity checks only if the price is valid.",Codex — reviewed titles and CSV fields; original webpages not verified,pending,scope_pending,False,False,375.0,1543209.87654321,19.742436583934683,5.493061443340548,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_16639250
alonhadat,alo_16688175,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-thai-phien-170m2-x-2t-mt8m-kd-mo-hinh-sach-se-thong-san-thang-may-16688175.html,"Cho thuê nhà MP Thái Phiên 170m2 x 2T, MT8M, KD mô hình sạch sẽ, Thông sàn, Thang máy",180000000,Giá: 180 triệu / tháng,340.0,340.0,,,,Hà Nội,Hai Bà Trưng,Hai Bà Trưng,Phố Thái Phiên - Phường Hai Bà Trưng - Hà Nội,2026-09-18,2026-09-19,180000000.0,monthly_verified,Hai Bà Trưng,suspicious,,340.0,,,scope_suspicious,unresolved,,,"CSV context is insufficient to establish residential/commercial use, whole-room/shared-place rental or the correct category. Excluded from the main set; included in scope sensitivity checks only if the price is valid.",Codex — reviewed titles and CSV fields; original webpages not verified,pending,scope_pending,False,False,180.0,529411.7647058824,19.008467408854486,5.8289456176102075,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_16688175
alonhadat,alo_16697131,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-doi-can-360m2-x-2t-mt-7-5m-gia-thue-150tr-vi-tri-dep-kinh-doanh-moi-mh-16697131.html,"Cho thuê nhà MP Đội Cấn 360m2 x 2T, MT 7,5M, Giá thuê 150tr, Vị trí đẹp, Kinh doanh mọi MH",150000000,Giá: 150 triệu / tháng,360.0,360.0,,,,Hà Nội,Ba Đình,Ngọc Hà,Phố Đội cấn - Phường Ngọc Hà - Hà Nội,2026-09-18,2026-09-19,150000000.0,monthly_verified,Ba Đình,suspicious,,360.0,,,scope_suspicious,unresolved,,,"CSV context is insufficient to establish residential/commercial use, whole-room/shared-place rental or the correct category. Excluded from the main set; included in scope sensitivity checks only if the price is valid.",Codex — reviewed titles and CSV fields; original webpages not verified,pending,scope_pending,False,False,150.0,416666.6666666667,18.82614585206053,5.886104031450156,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_16697131
alonhadat,alo_16142291,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-lo-su-75m2x2t-mt-4-5m-thong-san-cau-thang-cuoi-kd-moi-mo-hinh-16142291.html,"Cho thuê nhà MP Lò Sũ 75m2x2T, MT 4,5M, Thông sàn, Cầu thang cuối, KD mọi mô hình",60000000,Giá: 60 triệu / tháng,150.0,150.0,,,,Hà Nội,Hoàn Kiếm,Hoàn Kiếm,Phố Lò Sũ - Phường Hoàn Kiếm - Hà Nội,2026-09-18,2026-09-19,60000000.0,monthly_verified,Hoàn Kiếm,suspicious,,150.0,,,scope_suspicious,unresolved,,,"CSV context is insufficient to establish residential/commercial use, whole-room/shared-place rental or the correct category. Excluded from the main set; included in scope sensitivity checks only if the price is valid.",Codex — reviewed titles and CSV fields; original webpages not verified,pending,scope_pending,False,False,60.0,400000.0,17.909855120186375,5.0106352940962555,Unknown,text_derived,text_derived,"[120, 200)",Unknown,listing_alo_16142291
alonhadat,alo_16083620,nha_rieng,https://alonhadat.com.vn/cho-thue-mbkd-pho-xa-dan-100m2-dien-tich-6m-mat-tien-thong-san-kd-moi-loai-hinh-16083620.html,"Cho thuê MBKD phố Xã Đàn 100m2 Diện tích, 6m Mặt tiền, Thông sàn, KD mọi loại hình",60000000,Giá: 60 triệu / tháng,100.0,100.0,,,,Hà Nội,Đống Đa,Đống Đa,Phố Xã Đàn - Phường Đống Đa - Hà Nội,2026-09-18,2026-09-19,60000000.0,monthly_verified,Đống Đa,suspicious,,100.0,,,scope_suspicious,exclude,,,"The title advertises office/commercial space, a hotel or an entire building, outside the main price set of ordinary residential units/rooms.",Codex — reviewed titles and CSV fields; original webpages not verified,reviewed,outside_residential_scope,False,False,60.0,600000.0,17.909855120186375,4.605170185988092,Unknown,text_derived,text_derived,"[80, 120)",Unknown,listing_alo_16083620
alonhadat,alo_16083652,nha_rieng,https://alonhadat.com.vn/cho-thue-mbkd-pho-le-van-thiem-380m2-dien-tich-20m-mat-tien-thong-san-pccc-tran-cao-16083652.html,"Cho thuê MBKD phố Lê Văn Thiêm 380m2 Diện tích, 20m Mặt tiền, Thông sàn, PCCC, Trần cao",230000000,Giá: 230 triệu / tháng,380.0,380.0,,,,Hà Nội,Thanh Xuân,Thanh Xuân,Đường Lê Văn Thiêm - Phường Thanh Xuân - Hà Nội,2026-09-18,2026-09-19,230000000.0,monthly_verified,Thanh Xuân,suspicious,,380.0,,,scope_suspicious,exclude,,,"The title advertises office/commercial space, a hotel or an entire building, outside the main price set of ordinary residential units/rooms.",Codex — reviewed titles and CSV fields; original webpages not verified,reviewed,outside_residential_scope,False,False,230.0,605263.1578947369,19.25358986688747,5.940171252720432,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_16083652
alonhadat,alo_16513405,nha_rieng,https://alonhadat.com.vn/cho-thue-mbkd-pho-ha-dinh-102m2-dien-tich-12m-mat-tien-vi-tri-dau-pho-kd-moi-mo-hinh-16513405.html,"Cho thuê MBKD phố Hạ Đình 102m2 Diện tích, 12M Mặt tiền, Vị trí đầu phố, KD mọi mô hình",40000000,Giá: 40 triệu / tháng,105.0,105.0,,,,Hà Nội,Thanh Xuân,Khương Đình,Phố Hạ Đình - Phường Khương Đình - Hà Nội,2026-09-18,2026-09-19,40000000.0,monthly_verified,Thanh Xuân,suspicious,,105.0,,,scope_suspicious,exclude,,,"The title advertises office/commercial space, a hotel or an entire building, outside the main price set of ordinary residential units/rooms.",Codex — reviewed titles and CSV fields; original webpages not verified,reviewed,outside_residential_scope,False,False,40.0,380952.38095238095,17.50439001207821,4.653960350157523,Unknown,text_derived,text_derived,"[80, 120)",Unknown,listing_alo_16513405
alonhadat,alo_18027095,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-nguyen-gia-thieu-dien-tich-130m2-x-3-tang-mat-tien-11m-vi-tri-dau-pho-18027095.html,"Cho thuê nhà MP Nguyễn Gia Thiều, Diện tích 130m2 x 3 Tầng, Mặt tiền 11M, Vị trí đầu phố",100000000,Giá: 100 triệu / tháng,130.0,130.0,,,,Hà Nội,Hoàn Kiếm,Cửa Nam,Phố Nguyễn Gia Thiều - Phường Cửa Nam - Hà Nội,2026-09-18,2026-09-19,100000000.0,monthly_verified,Hoàn Kiếm,normal,,130.0,,,,,,,,,not_required,,True,False,100.0,769230.7692307692,18.420680743952367,4.867534450455582,Unknown,text_derived,text_derived,"[120, 200)",Unknown,listing_alo_18027095
alonhadat,alo_18022485,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-xa-dan-170m2-x-2-tang-mat-tien-7m-thong-san-vi-tri-giua-pho-18022485.html,"Cho thuê nhà MP Xã Đàn, 170m2 x 2 Tầng, Mặt tiền 7M, Thông sàn, Vị trí giữa phố",170000000,Giá: 170 triệu / tháng,170.0,170.0,,,,Hà Nội,Đống Đa,Ô Chợ Dừa,Phố Xã Đàn - Phường Ô Chợ Dừa - Hà Nội,2026-09-18,2026-09-19,170000000.0,monthly_verified,Đống Đa,suspicious,,170.0,,,scope_suspicious,unresolved,,,"CSV context is insufficient to establish residential/commercial use, whole-room/shared-place rental or the correct category. Excluded from the main set; included in scope sensitivity checks only if the price is valid.",Codex — reviewed titles and CSV fields; original webpages not verified,pending,scope_pending,False,False,170.0,1000000.0,18.951308995014536,5.135798437050262,Unknown,text_derived,text_derived,"[120, 200)",Unknown,listing_alo_18022485
alonhadat,alo_18033346,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-hoang-quoc-viet-90m2-x-2t-mt-lo-goc-vi-tri-dep-kinh-doanh-sach-se-18033346.html,"Cho thuê nhà MP Hoàng Quốc Việt, 90m2 x 2T, MT Lô góc, Vị trí đẹp, Kinh doanh sạch sẽ",100000000,Giá: 100 triệu / tháng,200.0,200.0,,,,Hà Nội,Cầu Giấy,Nghĩa Đô,Đường Hoàng Quốc Việt - Phường Nghĩa Đô - Hà Nội,2026-09-18,2026-09-19,100000000.0,monthly_verified,Cầu Giấy,suspicious,,200.0,,,scope_suspicious,unresolved,,,"CSV context is insufficient to establish residential/commercial use, whole-room/shared-place rental or the correct category. Excluded from the main set; included in scope sensitivity checks only if the price is valid.",Codex — reviewed titles and CSV fields; original webpages not verified,pending,scope_pending,False,False,100.0,500000.0,18.420680743952367,5.298317366548036,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_18033346
alonhadat,alo_18035543,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-nguyen-van-to-dien-tich-100m2-x-2t-mat-tien-15m-lo-goc-vi-tri-dep-18035543.html,"Cho thuê nhà MP Nguyễn Văn Tố, Diện tích 100m2 x 2T, Mặt tiền 15M Lô góc, Vị trí đẹp",120000000,Giá: 120 triệu / tháng,200.0,200.0,,,,Hà Nội,Hoàn Kiếm,Hoàn Kiếm,Phố Nguyễn Văn Tố - Phường Hoàn Kiếm - Hà Nội,2026-09-18,2026-09-19,120000000.0,monthly_verified,Hoàn Kiếm,normal,,200.0,,,,,,,,,not_required,,True,False,120.0,600000.0,18.60300230074632,5.298317366548036,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_18035543
alonhadat,alo_18035566,nha_rieng,https://alonhadat.com.vn/cho-thue-san-tm-mp-minh-khai-dien-tich-1330m2-mat-tien-25m-thong-san-vi-tri-dac-dia-18035566.html,"Cho thuê sàn TM MP Minh Khai, Diện tích 1330m2, Mặt tiền 25M, Thông sàn, Vị trí đắc địa",465500000,Giá: 350 ngàn / m²  / tháng,1330.0,1330.0,,,,Hà Nội,Hai Bà Trưng,Bạch Mai,Đường Minh Khai - Phường Bạch Mai - Hà Nội,2026-09-18,2026-09-19,465500000.0,per_m2_total_verified,Hai Bà Trưng,suspicious,,1330.0,,,scope_suspicious;area_needs_review,exclude,,keep,"The title advertises office/commercial space, a hotel or an entire building, outside the main price set of ordinary residential units/rooms. The large area is consistent with the commercial-floor/whole-building description. Still excluded by residential scope; not used for price/m² rankings.",Codex — reviewed titles and CSV fields; original webpages not verified,reviewed,outside_residential_scope,False,False,465.5,350000.0,19.958622654681395,7.1929342212158,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_18035566
alonhadat,alo_18063296,nha_rieng,https://alonhadat.com.vn/cho-thue-biet-thu-pho-chau-long-360m2-dt-dat-dtsd-160m2-x-4-tang-mat-tien-10m-gia-150-18063296.html,"Cho thuê Biệt Thự phố Châu Long, 360m2 DT Đất, DTSD 160m2 x 4 Tầng, Mặt tiền 10M, Giá 150",150000000,Giá: 150 triệu / tháng,360.0,360.0,,,,Hà Nội,Ba Đình,Ba Đình,Phố Châu Long - Phường Ba Đình - Hà Nội,2026-09-18,2026-09-19,150000000.0,monthly_verified,Ba Đình,normal,,360.0,,,,keep,,,"Bounded pre-model review: title explicitly offers a villa with land/building area; no affirmative commercial-use evidence in CSV. Retain, despite high asking rent. Private-house area definitions remain uncertain; no webpage verification.",Codex — bounded pre-model title/CSV review; webpages not verified,reviewed,,True,False,150.0,416666.6666666667,18.82614585206053,5.886104031450156,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_18063296
alonhadat,alo_17553888,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-nguyen-thi-dinh-300m2-dien-tich-3-tang-lo-goc-2-mat-tien-rong-dep-nhat-17553888.html,"Cho thuê nhà MP Nguyễn Thị Định, 300m2 Diện tích, 3 Tầng, Lô góc 2 mặt tiền rộng, Đẹp nhất",250000000,Giá: 250 triệu / tháng,900.0,900.0,,,,Hà Nội,Cầu Giấy,Yên Hòa,Đường Nguyễn Thị Định - Phường Yên Hòa - Hà Nội,2026-09-18,2026-09-19,250000000.0,monthly_verified,Cầu Giấy,suspicious,,900.0,,,manual_scope_review,unresolved,,,"Bounded pre-model review: title emphasizes street-front premises, frontage and/or multiple floors, without establishing ordinary residential use. CSV alone cannot resolve residential versus commercial/whole-building scope. Quarantine under the existing unresolved-scope policy, not a numeric price cutoff; no webpage verification.",Codex — bounded pre-model title/CSV review; webpages not verified,pending,scope_pending,False,False,250.0,277777.77777777775,19.33697147582652,6.802394763324311,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_17553888
alonhadat,alo_17554128,nha_rieng,https://alonhadat.com.vn/cho-thue-toa-nha-mp-lieu-giai-300m2-dien-tich-7-tang-10m-mat-tien-thong-san-pccc-17554128.html,"Cho thuê tòa nhà MP Liễu Giai, 300m2 Diện tích, 7 Tầng, 10M Mặt tiền, Thông sàn, PCCC",590000000,Giá: 590 triệu / tháng,21000.0,21000.0,,,,Hà Nội,Ba Đình,Ngọc Hà,Phố Liễu Giai - Phường Ngọc Hà - Hà Nội,2026-09-18,2026-09-19,590000000.0,monthly_verified,Ba Đình,suspicious,,,,,scope_suspicious;area_needs_review;price_tail_p01_p99,exclude,,exclude,"The title advertises office/commercial space, a hotel or an entire building, outside the main price set of ordinary residential units/rooms. 21,000 m² conflicts with the title describing 300 m² × 7 floors; no replacement value was inferred.",Codex — reviewed titles and CSV fields; original webpages not verified,reviewed,outside_residential_scope,False,False,590.0,,20.19563309486404,,Unknown,text_derived,text_derived,Unknown,Unknown,listing_alo_17554128
alonhadat,alo_18410698,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-hang-da-85m2-tang-1-mt-4-5m-gia-thue-45tr-nha-vi-tri-dep-kd-sach-se-18410698.html,"Cho thuê nhà MP Hàng Da, 85m2, Tầng 1, MT 4.5m, Giá thuê 45tr, Nhà vị trí đẹp, kd sạch sẽ",45000000,Giá: 45 triệu / tháng,85.0,85.0,,,,Hà Nội,Hoàn Kiếm,Hoàn Kiếm,Phố Hàng Da - Phường Hoàn Kiếm - Hà Nội,2026-09-18,2026-09-19,45000000.0,monthly_verified,Hoàn Kiếm,suspicious,,85.0,,,scope_suspicious,unresolved,,,"CSV context is insufficient to establish residential/commercial use, whole-room/shared-place rental or the correct category. Excluded from the main set; included in scope sensitivity checks only if the price is valid.",Codex — reviewed titles and CSV fields; original webpages not verified,pending,scope_pending,False,False,45.0,529411.7647058824,17.622173047734595,4.442651256490317,Unknown,text_derived,text_derived,"[80, 120)",Unknown,listing_alo_18410698
alonhadat,alo_18410760,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-mai-hac-de-100m2-x-2t-mt-5m-gia-thue-65tr-thong-san-vi-tri-dep-18410760.html,"Cho thuê nhà MP Mai Hắc Đế, 100m2 x 2T, MT 5M, Giá thuê 65tr, Thông sàn, Vị trí đẹp",60000000,Giá: 60 triệu / tháng,200.0,200.0,,,,Hà Nội,Hai Bà Trưng,Hai Bà Trưng,Phố Mai Hắc Đế - Phường Hai Bà Trưng - Hà Nội,2026-09-18,2026-09-19,,review_excluded,Hai Bà Trưng,suspicious,,200.0,,,scope_suspicious,unresolved,exclude,,"The title price conflicts with price_raw (15 versus 55 million, or 65 versus 60 million VND). The correct price is unverified; no speculative correction was made. CSV context is insufficient to establish residential/commercial use, whole-room/shared-place rental or the correct category. Excluded from the main set; included in scope sensitivity checks only if the price is valid.",Codex — reviewed titles and CSV fields; original webpages not verified,pending,price_unverified_or_excluded;scope_pending,False,False,,,,5.298317366548036,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_18410760
alonhadat,alo_18446243,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-rieng-pho-nha-tho-65m2-tang-2-3-rieng-biet-3-phong-ngu-2-wc-gia-23tr-18446243.html,"Cho thuê nhà riêng Phố Nhà Thờ, 65m2, Tầng 2-3, Riêng biệt, 3 Phòng Ngủ, 2 WC, Giá 23tr",23000000,Giá: 23 triệu / tháng,120.0,120.0,3.0,2.0,,Hà Nội,Hoàn Kiếm,Hoàn Kiếm,Phố Nhà Thờ - Phường Hoàn Kiếm - Hà Nội,2026-09-18,2026-09-19,23000000.0,monthly_verified,Hoàn Kiếm,normal,,120.0,3.0,2.0,,,,,,,not_required,,True,False,23.0,191666.66666666666,16.951004773893423,4.787491742782046,Unknown,text_derived,text_derived,"[120, 200)",3,listing_alo_18446243
alonhadat,alo_18487821,nha_rieng,https://alonhadat.com.vn/cho-thue-mbkd-pho-dang-dung-60m2-x-2t-mt-10m-thong-san-thang-may-kd-moi-mo-hinh-18487821.html,"Cho thuê MBKD Phố Đặng Dung, 60m2 x 2T, MT 10M, Thông sàn, Thang máy, KD mọi mô hình",80000000,Giá: 80 triệu / tháng,60.0,60.0,,,,Hà Nội,Ba Đình,Ba Đình,Phố Đặng Dung - Phường Ba Đình - Hà Nội,2026-09-18,2026-09-19,80000000.0,monthly_verified,Ba Đình,suspicious,,60.0,,,scope_suspicious,exclude,,,"The title advertises office/commercial space, a hotel or an entire building, outside the main price set of ordinary residential units/rooms.",Codex — reviewed titles and CSV fields; original webpages not verified,reviewed,outside_residential_scope,False,False,80.0,1333333.3333333333,18.197537192638155,4.0943445622221,Unknown,text_derived,text_derived,"[50, 80)",Unknown,listing_alo_18487821
alonhadat,alo_18487824,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-ly-thuong-kiet-35m2-x-4t-mt-6m-vi-tri-dep-via-he-rong-kd-moi-mo-hinh-18487824.html,"Cho thuê nhà MP Lý Thường Kiệt, 35m2 x 4T, MT 6M, Vị trí đẹp, Vỉa hè rộng, KD mọi mô hình",65000000,Giá: 65 triệu / tháng,35.0,35.0,,,,Hà Nội,Hoàn Kiếm,Hoàn Kiếm,Phố Lý Thường Kiệt - Phường Hoàn Kiếm - Hà Nội,2026-09-18,2026-09-19,65000000.0,monthly_verified,Hoàn Kiếm,suspicious,,35.0,,,scope_suspicious,unresolved,,,"CSV context is insufficient to establish residential/commercial use, whole-room/shared-place rental or the correct category. Excluded from the main set; included in scope sensitivity checks only if the price is valid.",Codex — reviewed titles and CSV fields; original webpages not verified,pending,scope_pending,False,False,65.0,1857142.857142857,17.98989782785991,3.5553480614894135,Unknown,text_derived,text_derived,"[30, 50)",Unknown,listing_alo_18487824
alonhadat,alo_18507160,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-luong-ngoc-quyen-30m2-x-4-tang-mt-5m-uu-tien-sach-se-vi-tri-dep-18507160.html,"Cho thuê nhà MP Lương Ngọc Quyến, 30m2 x 4 Tầng, MT 5M, Ưu tiên sạch sẽ, Vị trí đẹp",65000000,Giá: 65 triệu / tháng,30.0,30.0,,,,Hà Nội,Hoàn Kiếm,Hoàn Kiếm,Phố Lương Ngọc Quyến - Phường Hoàn Kiếm - Hà Nội,2026-09-18,2026-09-19,65000000.0,monthly_verified,Hoàn Kiếm,normal,,30.0,,,,,,,,,not_required,,True,False,65.0,2166666.6666666665,17.98989782785991,3.4011973816621555,Unknown,text_derived,text_derived,"[30, 50)",Unknown,listing_alo_18507160
alonhadat,alo_18507471,nha_rieng,https://alonhadat.com.vn/cho-thue-khach-san-tay-ho-33p-khep-kin-10p-massa-toa-moi-100-day-du-pccc-gia-500tr-18507471.html,"Cho thuê Khách Sạn Tây Hồ, 33P Khép Kín, 10P MASSA, Tòa mới 100%, Đầy đủ PCCC, Giá 500tr",500000000,Giá: 500 triệu / tháng,230.0,230.0,33.0,,Đầy đủ,Hà Nội,Tây Hồ,Phú Thượng,Đường Lạc Long Quân - Phường Phú Thượng - Hà Nội,2026-09-18,2026-09-19,500000000.0,monthly_verified,Tây Hồ,suspicious,,230.0,,,scope_suspicious;bedrooms_unit_ambiguous;price_tail_p01_p99,exclude,,,"The title advertises office/commercial space, a hotel or an entire building, outside the main price set of ordinary residential units/rooms.",Codex — reviewed titles and CSV fields; original webpages not verified,reviewed,outside_residential_scope,False,False,500.0,2173913.0434782607,20.030118656386467,5.438079308923196,Furnished,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_18507471
alonhadat,alo_15917501,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-pham-ngoc-thach-85m2-x-4t-mt9m-vi-tri-giua-nga-3-xa-dan-kd-sach-se-15917501.html,"Cho thuê nhà MP Phạm Ngọc Thạch 85m2 x 4T, MT9m, Vị trí giữa ngã 3 Xã Đàn, KD sạch sẽ",75000000,Giá: 75 triệu / tháng,400.0,400.0,,,,Hà Nội,Đống Đa,Kim Liên,Phố Phạm Ngọc Thạch - Phường Kim Liên - Hà Nội,2026-09-18,2026-09-19,75000000.0,monthly_verified,Đống Đa,suspicious,,400.0,,,scope_suspicious,unresolved,,,"CSV context is insufficient to establish residential/commercial use, whole-room/shared-place rental or the correct category. Excluded from the main set; included in scope sensitivity checks only if the price is valid.",Codex — reviewed titles and CSV fields; original webpages not verified,pending,scope_pending,False,False,75.0,187500.0,18.132998671500584,5.991464547107982,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_15917501
alonhadat,alo_15923650,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mat-pho-trich-sai-300m2-x-2t-mt16m-thong-san-view-ho-tay-long-gio-15923650.html,"Cho thuê nhà mặt phố Trích Sài, 300m2 x 2T, MT16m, Thông sàn, View hồ tây lộng gió",120000000,Giá: 120 triệu / tháng,600.0,600.0,,2.0,,Hà Nội,Tây Hồ,Tây Hồ,Phố Trích Sài - Phường Tây Hồ - Hà Nội,2026-09-18,2026-09-19,120000000.0,monthly_verified,Tây Hồ,suspicious,,600.0,,2.0,scope_suspicious,unresolved,,,"CSV context is insufficient to establish residential/commercial use, whole-room/shared-place rental or the correct category. Excluded from the main set; included in scope sensitivity checks only if the price is valid.",Codex — reviewed titles and CSV fields; original webpages not verified,pending,scope_pending,False,False,120.0,200000.0,18.60300230074632,6.396929655216146,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_15923650
alonhadat,alo_15970206,nha_rieng,https://alonhadat.com.vn/cho-thue-mbkd-pho-duong-khue-100m2-mt-4-5m-gia-40tr-thong-san-kd-sach-se-15970206.html,"Cho thuê MBKD phố Dương Khuê 100m2, MT 4.5m, Giá 40tr, Thông sàn, KD sạch sẽ",40000000,Giá: 40 triệu / tháng,100.0,100.0,,,,Hà Nội,Cầu Giấy,Phú Diễn,Đường Dương Khuê - Phường Phú Diễn - Hà Nội,2026-09-18,2026-09-19,40000000.0,monthly_verified,Cầu Giấy,suspicious,,100.0,,,scope_suspicious,exclude,,,"The title advertises office/commercial space, a hotel or an entire building, outside the main price set of ordinary residential units/rooms.",Codex — reviewed titles and CSV fields; original webpages not verified,reviewed,outside_residential_scope,False,False,40.0,400000.0,17.50439001207821,4.605170185988092,Unknown,text_derived,text_derived,"[80, 120)",Unknown,listing_alo_15970206
alonhadat,alo_15983330,nha_rieng,https://alonhadat.com.vn/cho-thue-toa-nha-mp-to-hien-thanh-220m2-x-5t-mt-9m-nha-moi-thong-san-thang-may-pccc-15983330.html,"Cho thuê tòa nhà MP Tô Hiến Thành 220m2 x 5T, MT 9m, Nhà mới, Thông sàn, Thang máy, PCCC",400000000,Giá: 400 triệu / tháng,1100.0,1100.0,,,,Hà Nội,Hai Bà Trưng,Hai Bà Trưng,Phố Tô Hiến Thành - Phường Hai Bà Trưng - Hà Nội,2026-09-18,2026-09-19,400000000.0,monthly_verified,Hai Bà Trưng,suspicious,,1100.0,,,scope_suspicious;area_needs_review,exclude,,keep,"The title advertises office/commercial space, a hotel or an entire building, outside the main price set of ordinary residential units/rooms. The large area is consistent with the commercial-floor/whole-building description. Still excluded by residential scope; not used for price/m² rankings.",Codex — reviewed titles and CSV fields; original webpages not verified,reviewed,outside_residential_scope,False,False,400.0,363636.36363636365,19.806975105072254,7.003065458786462,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_15983330
alonhadat,alo_15998785,nha_rieng,https://alonhadat.com.vn/cho-thue-nha-mp-dong-thai-hoan-kiem-100m2-x-2t-mt10m-gia-thue-125tr-moi-mo-hinh-15998785.html,"Cho thuê nhà MP Đông Thái - Hoàn Kiếm 100m2 x 2T, MT10M, Giá thuê 125tr, Mọi mô hình",125000000,Giá: 125 triệu / tháng,200.0,200.0,,,,Hà Nội,Hoàn Kiếm,Hoàn Kiếm,Đường Đông Thái - Phường Hoàn Kiếm - Hà Nội,2026-09-18,2026-09-19,125000000.0,monthly_verified,Hoàn Kiếm,suspicious,,200.0,,,scope_suspicious,unresolved,,,"CSV context is insufficient to establish residential/commercial use, whole-room/shared-place rental or the correct category. Excluded from the main set; included in scope sensitivity checks only if the price is valid.",Codex — reviewed titles and CSV fields; original webpages not verified,pending,scope_pending,False,False,125.0,625000.0,18.643824295266576,5.298317366548036,Unknown,text_derived,text_derived,"[200, inf)",Unknown,listing_alo_15998785
